p_raw,p_cal,attack
0.000113,3e-06,A17
0.999977,0.996062,A11
0.99991,0.996062,A12
0.999897,0.995945,A15
0.999992,0.996062,A08
0.999552,0.982595,A15
0.999891,0.995707,A07
1.0,0.996062,A12
3.8e-05,3e-06,none
0.999972,0.996062,A15
0.133942,0.003897,A19
0.936191,0.270699,A18
0.998457,0.942446,A13
0.996239,0.870161,A13
0.999981,0.996062,A07
0.999992,0.996062,A10
0.000844,2.1e-05,none
0.99886,0.956826,A13
1.0,0.996062,A12
1.0,0.996062,A09
0.999999,0.996062,A10
0.992024,0.758846,A19
0.109286,0.003094,A18
1.0,0.996062,A09
0.986093,0.642065,A08
0.000188,5e-06,A17
0.952996,0.339029,A13
0.999952,0.996062,A11
0.000653,1.7e-05,none
0.999997,0.996062,A11
0.999976,0.996062,A07
0.999894,0.995823,A11
1.0,0.996062,A12
0.99634,0.87322,A16
0.921698,0.229462,A19
0.995391,0.845276,A19
0.995013,0.834658,A14
0.999985,0.996062,A14
0.000249,6e-06,A18
0.001624,4.1e-05,A18
0.999931,0.996062,A11
0.007677,0.000196,none
0.973709,0.483731,A13
0.999995,0.996062,A14
0.999991,0.996062,A11
0.999985,0.996062,A16
0.988508,0.685144,A11
0.99991,0.996062,A14
0.892887,0.174161,A19
0.777885,0.081389,A19
1.0,0.996062,A16
1.0,0.996062,A14
0.169412,0.005134,A17
0.999264,0.971699,A11
0.940196,0.284554,A18
0.999308,0.973343,A16
0.999994,0.996062,A07
1.0,0.996062,A09
0.999732,0.989504,A08
0.999996,0.996062,A12
0.000448,1.1e-05,none
0.999956,0.996062,A07
0.999963,0.996062,A12
0.26272,0.008934,A16
0.999183,0.968674,A10
0.998082,0.929396,A13
0.99948,0.979834,A07
1.0,0.996062,A09
0.999958,0.996062,A07
0.997653,0.914928,A15
0.173567,0.005285,A19
1.0,0.996062,A09
0.999974,0.996062,A10
0.999727,0.989329,A14
1.0,0.996062,A09
4.6e-05,3e-06,A17
0.003368,8.5e-05,A19
0.997093,0.896681,A10
1.0,0.996062,A14
0.990761,0.730666,A11
0.962049,0.390737,A10
1.0,0.996062,A09
0.999386,0.976276,A12
0.999937,0.996062,A08
1.1e-05,3e-06,A17
0.999961,0.996062,A07
0.999999,0.996062,A11
0.002878,7.3e-05,A18
0.999998,0.996062,A11
0.00054,1.4e-05,none
0.148992,0.00441,A18
0.001772,4.5e-05,A18
0.999192,0.969028,A13
0.917416,0.219384,A18
0.999548,0.982426,A08
0.9989,0.958294,A13
0.994298,0.81522,A15
0.999812,0.992629,A11
0.99514,0.838185,A13
0.998203,0.933578,A19
0.999345,0.97476,A14
0.993521,0.795059,A11
0.000177,4e-06,none
0.013673,0.000351,none
0.000719,1.8e-05,none
0.999131,0.966764,A08
0.003184,8.1e-05,A17
0.999961,0.996062,A11
0.999621,0.985231,A14
0.994527,0.82133,A11
1.0,0.996062,A09
5.8e-05,3e-06,none
0.814934,0.100236,A18
0.999998,0.996062,A11
5.9e-05,3e-06,none
0.99936,0.975294,A15
0.999963,0.996062,A08
0.993518,0.794993,A07
0.99942,0.977563,A14
0.061717,0.001661,A19
0.994974,0.833563,A13
0.0001,3e-06,none
0.958138,0.366702,A18
0.999533,0.981855,A11
0.995732,0.855116,A13
0.941613,0.289771,A19
1.0,0.996062,A12
0.99993,0.996062,A11
0.991555,0.74813,A16
0.999664,0.986891,A15
0.999976,0.996062,A11
0.999666,0.986969,A10
1.0,0.996062,A09
1.0,0.996062,A12
0.999992,0.996062,A07
0.002535,6.4e-05,none
0.998959,0.960432,A15
0.999929,0.996062,A10
0.000557,1.4e-05,none
0.999765,0.990794,A11
0.999924,0.996062,A11
0.473563,0.022251,none
2e-06,3e-06,none
0.985049,0.625024,A08
2.1e-05,3e-06,A17
0.99974,0.989809,A10
0.999482,0.979915,A15
0.09773,0.002733,A19
0.000974,2.5e-05,A17
1.0,0.996062,A12
0.999901,0.996062,A07
0.999999,0.996062,A12
0.999999,0.996062,A12
0.007042,0.000179,A17
0.996969,0.892725,A16
0.965568,0.415015,A16
0.999694,0.988031,A11
0.987286,0.662686,A15
0.997255,0.901867,A10
1.7e-05,3e-06,none
0.998834,0.955878,A07
1.0,0.996062,A09
0.999877,0.995174,A15
0.010869,0.000278,A11
0.040116,0.001056,A19
0.999793,0.991868,A16
0.996264,0.870908,A19
4.6e-05,3e-06,A17
0.000202,5e-06,none
5.8e-05,3e-06,A17
0.999953,0.996062,A08
0.997623,0.913918,A10
0.999779,0.99134,A13
0.000138,3e-06,A17
0.000736,1.9e-05,none
1.0,0.996062,A09
0.000297,8e-06,A17
1.0,0.996062,A09
0.997595,0.91301,A13
0.006328,0.000161,A18
1.0,0.996062,A09
0.999953,0.996062,A15
0.523952,0.02709,A18
0.999999,0.996062,A16
0.999987,0.996062,A07
0.999999,0.996062,A16
0.056,0.001499,A18
0.999814,0.992695,A15
0.996673,0.883429,A11
0.999985,0.996062,A15
0.001301,3.3e-05,none
0.999999,0.996062,A08
0.120042,0.003439,A18
0.999924,0.996062,A15
0.877849,0.153842,A15
0.996379,0.874381,A18
0.000105,3e-06,A19
0.925623,0.239452,A10
2.6e-05,3e-06,none
2.3e-05,3e-06,A17
7e-06,3e-06,none
0.99999,0.996062,A12
0.999998,0.996062,A09
0.001529,3.9e-05,A18
0.001864,4.7e-05,none
0.998282,0.936314,A16
0.001602,4.1e-05,A19
0.999963,0.996062,A14
1.4e-05,3e-06,A19
1.0,0.996062,A09
0.999997,0.996062,A07
1.2e-05,3e-06,none
0.999795,0.99198,A10
0.99503,0.835106,A10
0.941016,0.287551,A18
0.995927,0.860853,A16
0.148188,0.004382,A19
0.981123,0.568016,A17
0.999313,0.973527,A07
0.996853,0.889048,A18
0.999933,0.996062,A07
0.999972,0.996062,A08
1.0,0.996062,A09
0.998375,0.939558,A13
0.999757,0.990493,A16
1.0,0.996062,A09
0.979616,0.548698,A19
0.999919,0.996062,A11
0.99983,0.99331,A14
0.999984,0.996062,A13
0.999855,0.994307,A11
1e-05,3e-06,A17
1.0,0.996062,A12
0.999944,0.996062,A11
0.999641,0.986006,A07
0.999884,0.995417,A14
0.860532,0.13502,A13
0.441704,0.019623,A19
0.055486,0.001484,A18
0.001011,2.6e-05,none
0.999852,0.994167,A15
0.999919,0.996062,A10
0.999713,0.988761,A14
0.999982,0.996062,A07
0.999999,0.996062,A16
0.999941,0.996062,A10
0.128183,0.003706,A18
1.0,0.996062,A09
0.999833,0.993436,A07
0.982497,0.586794,A15
0.000405,1e-05,A17
0.999997,0.996062,A16
0.999995,0.996062,A11
1.0,0.996062,A12
0.622365,0.040025,A10
1.0,0.996062,A09
0.977714,0.52604,A16
0.999198,0.969267,A16
1.0,0.996062,A14
0.167819,0.005076,A18
0.999982,0.996062,A15
0.999367,0.975568,A07
0.000106,3e-06,A17
0.998427,0.94136,A11
0.999915,0.996062,A15
0.999859,0.994451,A07
0.999916,0.996062,A11
0.139613,0.004088,A19
0.945215,0.303855,A19
0.999135,0.966897,A16
0.984021,0.609068,A18
0.999707,0.988554,A07
0.990132,0.717395,A13
0.821357,0.104198,A19
0.008931,0.000228,A17
0.999938,0.996062,A13
0.988117,0.677793,A13
3e-06,3e-06,A17
1.6e-05,3e-06,none
0.999543,0.982237,A10
0.999957,0.996062,A08
0.98294,0.593108,A16
1.0,0.996062,A12
0.999101,0.965669,A13
0.984862,0.622061,A13
0.998338,0.938258,A16
0.999724,0.989222,A07
0.999997,0.996062,A14
1.0,0.996062,A14
1.1e-05,3e-06,none
0.999963,0.996062,A07
0.004558,0.000116,A17
0.998819,0.955339,A07
1.0,0.996062,A14
0.999745,0.990012,A15
0.999925,0.996062,A07
0.005388,0.000137,A19
0.996042,0.864244,A10
1.0,0.996062,A09
0.00024,6e-06,A18
0.999831,0.993352,A16
0.999487,0.980108,A10
0.076478,0.002091,none
0.213376,0.006816,A19
0.99999,0.996062,A10
0.079325,0.002175,A19
1.0,0.996062,A09
0.999772,0.991062,A08
3.5e-05,3e-06,none
0.999728,0.989361,A07
0.020114,0.000519,A18
0.084383,0.002326,A19
0.686239,0.052431,A11
0.999981,0.996062,A08
0.999544,0.982299,A14
0.99918,0.968572,A15
0.99976,0.99059,A11
0.99999,0.996062,A11
0.999769,0.990942,A07
2.9e-05,3e-06,A19
0.0,3e-06,none
1.1e-05,3e-06,A17
0.999982,0.996062,A13
0.999895,0.995856,A08
0.999596,0.984278,A07
1.0,0.996062,A13
0.999998,0.996062,A14
0.999993,0.996062,A15
0.999896,0.995898,A16
0.99991,0.996062,A10
0.99993,0.996062,A12
0.999701,0.988308,A16
0.999022,0.962737,A11
2.7e-05,3e-06,A17
0.987413,0.664949,A16
0.000133,3e-06,none
0.981118,0.567948,A19
0.034493,0.000903,A19
0.000244,6e-06,none
0.000298,8e-06,none
0.820007,0.103344,A19
0.95479,0.348231,A08
0.999997,0.996062,A13
0.999999,0.996062,A16
0.000571,1.4e-05,A17
0.999989,0.996062,A07
0.999996,0.996062,A16
0.999334,0.97433,A16
0.999973,0.996062,A10
0.003298,8.4e-05,none
0.999645,0.986138,A08
0.999999,0.996062,A15
1.0,0.996062,A12
0.97793,0.528529,A10
0.456021,0.020768,A19
0.99996,0.996062,A14
0.999351,0.974971,A10
1.0,0.996062,A09
0.972379,0.471077,A16
1.0,0.996062,A12
1.0,0.996062,A12
0.999139,0.967075,A11
1.0,0.996062,A14
0.99951,0.980988,A10
0.999144,0.967256,A08
0.992206,0.763061,A08
0.028537,0.000743,A18
0.999359,0.975267,A11
0.757347,0.073182,A18
8.7e-05,3e-06,A17
0.986095,0.642106,A11
0.999549,0.982486,A14
0.999705,0.988453,A15
3e-06,3e-06,none
0.999952,0.996062,A16
1.0,0.996062,A12
0.999821,0.992959,A08
0.999991,0.996062,A11
0.999228,0.970353,A10
0.000896,2.3e-05,A17
0.999995,0.996062,A14
0.999706,0.988522,A07
0.999982,0.996062,A11
0.999992,0.996062,A11
0.000982,2.5e-05,A17
0.941967,0.2911,A19
2.9e-05,3e-06,A17
1.0,0.996062,A09
0.999985,0.996062,A10
0.99998,0.996062,A11
0.998946,0.959977,A13
0.999966,0.996062,A13
0.999491,0.980271,A15
0.999338,0.974478,A10
0.999996,0.996062,A10
1.0,0.996062,A12
3.5e-05,3e-06,A17
0.971327,0.461504,A19
8e-06,3e-06,none
0.983946,0.607925,A07
0.999226,0.970308,A13
0.999978,0.996062,A08
0.999901,0.996062,A15
0.999638,0.985896,A10
0.999979,0.996062,A14
0.999648,0.986285,A11
0.999759,0.990581,A15
0.999825,0.993145,A11
1.0,0.996062,A12
0.616052,0.039009,A16
0.999913,0.996062,A11
0.999999,0.996062,A08
0.0,3e-06,none
0.9998,0.992165,A13
0.999376,0.975909,A07
0.999685,0.987714,A10
1.0,0.996062,A09
0.99347,0.793777,A15
0.003561,9e-05,none
0.635354,0.042219,A15
0.998264,0.935674,A08
0.999988,0.996062,A07
0.000263,7e-06,A19
0.999999,0.996062,A13
0.999845,0.993925,A08
0.986128,0.64266,A08
1.5e-05,3e-06,none
0.907244,0.198363,A08
1.0,0.996062,A14
0.994911,0.831816,A10
0.0,3e-06,none
0.000573,1.4e-05,A18
0.999926,0.996062,A15
0.027789,0.000723,A18
0.981732,0.576193,A16
0.99941,0.977198,A15
0.979172,0.543245,A15
0.999999,0.996062,A14
0.999988,0.996062,A11
0.000239,6e-06,A18
5.3e-05,3e-06,A17
0.946218,0.308004,A08
0.64086,0.043194,A18
1.0,0.996062,A09
0.005843,0.000149,A18
1e-05,3e-06,none
0.999904,0.996062,A11
0.98597,0.64002,A07
0.051147,0.001362,A18
0.999979,0.996062,A10
1.0,0.996062,A13
3.8e-05,3e-06,none
0.999028,0.962952,A15
0.952969,0.338894,A19
0.0,3e-06,A17
4e-06,3e-06,none
0.999236,0.970655,A07
0.999198,0.969263,A11
0.997566,0.912026,A15
0.99984,0.993734,A10
0.008312,0.000212,A17
0.036571,0.000959,A17
0.009707,0.000248,A17
0.981487,0.572874,A15
1.0,0.996062,A09
0.018835,0.000485,A18
1.0,0.996062,A09
0.88484,0.162748,A14
0.999829,0.993287,A14
0.986347,0.646354,A15
1.0,0.996062,A09
1.0,0.996062,A14
1.0,0.996062,A09
3.3e-05,3e-06,none
0.019959,0.000515,A08
0.985784,0.636924,A16
0.985804,0.637263,A11
0.999999,0.996062,A09
0.000956,2.4e-05,A18
0.999978,0.996062,A16
0.089961,0.002495,none
0.982155,0.58201,A14
0.999658,0.986666,A08
0.999036,0.963271,A15
0.999998,0.996062,A11
0.999385,0.976267,A16
1.4e-05,3e-06,A19
0.003706,9.4e-05,A17
1.0,0.996062,A16
0.999998,0.996062,A09
0.977244,0.520715,A10
1.0,0.996062,A09
0.028734,0.000748,A18
0.999496,0.980471,A14
0.93134,0.255491,A08
0.999991,0.996062,A15
0.18981,0.005892,A18
0.000541,1.4e-05,none
0.999679,0.987465,A13
1.0,0.996062,A12
0.999822,0.993024,A11
0.000677,1.7e-05,A17
1.0,0.996062,A12
0.999981,0.996062,A08
0.999607,0.98468,A13
0.994258,0.814152,A19
0.001236,3.1e-05,A18
1.0,0.996062,A12
0.999769,0.990946,A13
1.0,0.996062,A12
0.009229,0.000236,A19
0.749408,0.070336,A13
0.999982,0.996062,A11
0.808299,0.096389,A16
1.0,0.996062,A09
0.983115,0.595638,A13
0.992923,0.780198,A07
0.698446,0.055352,A08
1.2e-05,3e-06,A17
0.999998,0.996062,A14
0.999953,0.996062,A13
0.0028,7.1e-05,none
0.000268,7e-06,A17
0.967447,0.42918,A13
0.999373,0.975801,A11
0.997136,0.898035,A08
0.999999,0.996062,A08
0.983987,0.608547,A19
0.016578,0.000426,A19
0.999913,0.996062,A10
0.000311,8e-06,A08
0.001005,2.5e-05,none
0.999619,0.985149,A07
0.99993,0.996062,A15
0.00032,8e-06,A17
2e-06,3e-06,A17
0.999691,0.98793,A07
0.999922,0.996062,A07
0.859699,0.134214,A18
0.999667,0.987015,A14
0.999945,0.996062,A14
0.992857,0.778581,A10
2e-06,3e-06,none
1e-05,3e-06,A17
0.172351,0.005241,A18
0.999968,0.996062,A16
0.000734,1.9e-05,A19
0.998453,0.942283,A14
0.999847,0.993985,A11
0.99991,0.996062,A08
0.998933,0.95949,A13
1.0,0.996062,A14
0.999982,0.996062,A10
0.999672,0.987203,A07
0.999955,0.996062,A11
0.99522,0.840429,A08
1e-06,3e-06,A17
0.99879,0.954305,A13
6.9e-05,3e-06,none
3.8e-05,3e-06,none
1.0,0.996062,A09
0.000359,9e-06,A17
0.999896,0.995903,A08
0.999998,0.996062,A16
0.999932,0.996062,A16
0.975324,0.499981,A08
0.999889,0.995622,A14
0.999698,0.988206,A16
0.855007,0.129817,A19
0.000105,3e-06,A19
0.999896,0.995917,A10
0.999921,0.996062,A11
1.0,0.996062,A14
0.999111,0.966028,A11
0.998883,0.957655,A14
0.999965,0.996062,A08
3e-06,3e-06,none
0.997465,0.908725,A19
0.965002,0.410922,A16
4e-05,3e-06,none
0.999309,0.973384,A15
0.970086,0.450676,A13
0.000931,2.4e-05,A18
0.99967,0.987112,A12
0.999931,0.996062,A08
0.99987,0.994871,A11
1.0,0.996062,A09
0.999972,0.996062,A07
0.999992,0.996062,A16
0.999962,0.996062,A15
0.999752,0.990275,A08
0.999978,0.996062,A16
0.999979,0.996062,A10
0.998342,0.938404,A15
1.0,0.996062,A09
0.999034,0.963171,A15
1.0,0.996062,A09
0.999685,0.987686,A10
0.99926,0.971556,A12
1.0,0.996062,A09
1.0,0.996062,A09
0.994767,0.82785,A13
1.0,0.996062,A12
0.995771,0.856268,A19
0.999834,0.993473,A16
0.071243,0.001937,A19
0.999973,0.996062,A16
0.003828,9.7e-05,A19
0.991923,0.756511,A13
1.0,0.996062,A12
0.999887,0.995557,A14
1.0,0.996062,A09
0.997495,0.909708,A15
0.999984,0.996062,A08
0.976984,0.517815,A15
0.999885,0.995492,A15
0.999912,0.996062,A10
0.981628,0.574783,A10
0.015469,0.000397,A08
1.0,0.996062,A14
0.999889,0.995646,A13
0.999996,0.996062,A13
0.963602,0.401114,A15
0.997949,0.924872,A07
0.999482,0.97994,A14
0.999998,0.996062,A12
0.441862,0.019635,A19
1.0,0.996062,A12
0.999995,0.996062,A12
1.0,0.996062,A14
1.0,0.996062,A09
1.0,0.996062,A09
0.999797,0.992035,A14
0.100877,0.00283,A18
0.001296,3.3e-05,A17
9.1e-05,3e-06,none
0.000406,1e-05,A17
0.999869,0.994833,A15
0.366995,0.014455,A19
0.000402,1e-05,none
0.999889,0.995646,A12
0.999999,0.996062,A07
0.99997,0.996062,A16
0.089761,0.002489,A19
0.981772,0.576736,A08
0.999811,0.992597,A07
0.999998,0.996062,A14
0.999071,0.964561,A10
5.6e-05,3e-06,none
0.024248,0.000628,A19
0.995615,0.851722,A13
0.037339,0.00098,A17
0.994502,0.820654,A11
0.999511,0.981042,A11
0.999844,0.993887,A10
0.797511,0.090612,A17
0.0,3e-06,none
0.990902,0.733713,A10
0.999994,0.996062,A16
0.999078,0.964816,A08
1.0,0.996062,A12
0.999975,0.996062,A07
0.004603,0.000117,A17
0.000117,3e-06,A19
1.0,0.996062,A09
0.999249,0.971147,A10
0.999702,0.988342,A15
1.2e-05,3e-06,none
0.999991,0.996062,A16
0.990898,0.733634,A16
0.007379,0.000188,A18
0.00219,5.6e-05,A18
0.999982,0.996062,A07
0.999962,0.996062,A15
0.917816,0.220293,A11
1e-06,3e-06,none
0.00039,1e-05,A17
1.0,0.996062,A09
1.0,0.996062,A12
0.999998,0.996062,A12
0.997518,0.910457,A15
1.0,0.996062,A09
8.3e-05,3e-06,none
0.999285,0.972493,A14
0.997151,0.898519,A14
0.999991,0.996062,A14
0.999609,0.984772,A19
0.999989,0.996062,A12
0.033682,0.000881,A18
0.999986,0.996062,A11
0.999724,0.989195,A10
0.997461,0.908589,A11
0.999419,0.97755,A11
0.999986,0.996062,A10
0.999767,0.990868,A16
0.997558,0.911758,A07
0.006656,0.000169,A18
2.7e-05,3e-06,none
0.999832,0.993408,A07
1.0,0.996062,A12
0.0102,0.000261,A08
0.021151,0.000546,A19
1.0,0.996062,A09
1.6e-05,3e-06,none
0.999985,0.996062,A11
0.000126,3e-06,A17
0.98379,0.605578,A11
0.002151,5.5e-05,none
0.999998,0.996062,A14
0.496737,0.024362,A18
0.400222,0.016601,A19
0.395979,0.016315,A19
0.017362,0.000447,A18
0.000548,1.4e-05,A17
1.0,0.996062,A13
0.984109,0.610403,A13
0.999923,0.996062,A08
0.999983,0.996062,A10
0.999893,0.995777,A11
0.934817,0.266226,A19
0.999766,0.990835,A15
1.9e-05,3e-06,none
0.74666,0.069388,A18
1.0,0.996062,A14
0.001433,3.6e-05,A19
0.999437,0.978215,A07
0.01575,0.000405,A19
9.8e-05,3e-06,none
0.999903,0.996062,A11
1.3e-05,3e-06,A19
1.0,0.996062,A14
0.000491,1.2e-05,none
0.999969,0.996062,A15
0.99943,0.977944,A07
0.993928,0.805493,A10
0.999996,0.996062,A14
0.001803,4.6e-05,A17
0.999996,0.996062,A11
0.999509,0.980965,A14
0.998495,0.943783,A11
1.0,0.996062,A09
0.999887,0.995557,A10
0.56987,0.032431,A08
1e-06,3e-06,none
0.997345,0.904802,A11
1.0,0.996062,A09
0.557904,0.030938,A19
0.395319,0.01627,A16
0.999886,0.99552,A10
2.3e-05,3e-06,A17
0.991,0.735836,A15
0.999499,0.980588,A15
1.0,0.996062,A09
0.99999,0.996062,A16
0.880222,0.156769,A19
6.5e-05,3e-06,none
0.988427,0.68362,A13
0.578048,0.033497,A19
0.999688,0.987806,A15
0.000353,9e-06,A17
0.999956,0.996062,A07
0.999994,0.996062,A07
0.999701,0.988333,A15
0.999887,0.995534,A14
0.999997,0.996062,A08
0.999999,0.996062,A13
0.960347,0.379924,A13
0.000608,1.5e-05,none
0.003757,9.5e-05,none
0.999997,0.996062,A12
0.999963,0.996062,A08
0.002061,5.2e-05,A17
1.0,0.996062,A14
0.998998,0.961869,A19
1.0,0.996062,A09
0.002489,6.3e-05,A17
1.0,0.996062,A12
0.985528,0.632736,A13
1.0,0.996062,A09
0.999916,0.996062,A13
0.00018,5e-06,none
0.999702,0.988351,A14
0.999999,0.996062,A09
1e-06,3e-06,none
0.99998,0.996062,A07
1.0,0.996062,A12
1e-06,3e-06,none
0.986626,0.651123,A15
0.982117,0.581485,A19
1.0,0.996062,A12
2e-06,3e-06,none
0.012664,0.000324,none
0.999392,0.976528,A07
0.999473,0.979571,A10
0.999475,0.979657,A15
0.46298,0.021345,A14
1.0,0.996062,A16
0.999518,0.981301,A15
4.9e-05,3e-06,none
0.042189,0.001113,A17
0.037312,0.00098,A19
3.4e-05,3e-06,A17
0.999419,0.977541,A07
0.999592,0.984113,A15
0.997024,0.894451,A10
0.999987,0.996062,A10
0.942436,0.29288,A17
0.999981,0.996062,A08
0.909481,0.20267,A18
7.3e-05,3e-06,none
0.99642,0.875648,A15
0.999572,0.983338,A16
0.999925,0.996062,A10
0.999964,0.996062,A07
0.999966,0.996062,A14
0.993957,0.80624,A07
0.999803,0.992281,A08
0.999886,0.995501,A14
0.990489,0.724865,A07
0.999288,0.972591,A08
0.999936,0.996062,A14
0.999964,0.996062,A11
8.2e-05,3e-06,A17
0.000371,9e-06,A19
0.567115,0.03208,A19
0.82291,0.105193,A19
0.999997,0.996062,A11
0.998956,0.960332,A15
3e-06,3e-06,none
0.998422,0.941189,A15
0.998178,0.932721,A13
0.995739,0.855313,A15
0.999971,0.996062,A15
8.2e-05,3e-06,none
0.646001,0.04413,A18
0.999104,0.965764,A19
0.006272,0.00016,none
0.999561,0.982941,A15
0.999948,0.996062,A11
0.999995,0.996062,A14
9.3e-05,3e-06,none
0.998841,0.956145,A14
0.999999,0.996062,A12
0.999257,0.971463,A08
0.98968,0.708128,A15
0.987582,0.667997,A08
0.999997,0.996062,A10
0.004177,0.000106,A18
0.987626,0.668781,A10
0.999989,0.996062,A08
0.997092,0.896631,A10
0.999966,0.996062,A11
0.99925,0.971182,A14
0.998254,0.935318,A16
1.0,0.996062,A12
7.5e-05,3e-06,none
0.999989,0.996062,A12
0.999986,0.996062,A15
0.998546,0.945576,A10
0.999335,0.974361,A07
0.998409,0.940751,A15
0.002083,5.3e-05,A18
1.6e-05,3e-06,A17
0.999992,0.996062,A15
0.000379,1e-05,none
0.000928,2.3e-05,none
0.000681,1.7e-05,A18
0.998679,0.950329,A15
0.999972,0.996062,A12
1.0,0.996062,A09
1.0,0.996062,A12
0.010961,0.00028,A19
0.999986,0.996062,A16
1.0,0.996062,A09
0.99989,0.995678,A11
0.999907,0.996062,A08
0.999985,0.996062,A07
1.0,0.996062,A16
0.999999,0.996062,A13
0.999906,0.996062,A10
0.000992,2.5e-05,A08
0.012427,0.000318,A18
0.981499,0.57304,A18
3.9e-05,3e-06,none
0.994384,0.817505,A15
0.99604,0.864176,A11
0.002291,5.8e-05,A08
0.870944,0.145832,A18
0.001702,4.3e-05,A17
0.99994,0.996062,A14
0.039969,0.001052,none
0.000737,1.9e-05,A08
0.725751,0.062748,A19
1.0,0.996062,A12
0.999961,0.996062,A11
0.658661,0.046545,A13
3e-06,3e-06,A17
0.480673,0.02288,A18
0.99963,0.985584,A14
0.999673,0.987245,A15
0.999999,0.996062,A08
0.99968,0.987493,A19
2.4e-05,3e-06,none
0.030195,0.000787,A19
0.00027,7e-06,A17
0.994177,0.812006,A13
0.997862,0.921911,A08
0.999978,0.996062,A07
0.521485,0.026831,A16
0.014236,0.000365,A19
0.051726,0.001378,A18
0.963709,0.401845,A18
0.999207,0.969574,A16
1.0,0.996062,A12
0.052994,0.001414,A18
0.988678,0.688392,A19
1.0,0.996062,A12
0.894031,0.175896,A18
0.999918,0.996062,A13
0.996229,0.869841,A07
1.4e-05,3e-06,A17
0.999866,0.994736,A07
0.999999,0.996062,A11
0.003144,8e-05,A08
0.005315,0.000135,A18
0.996587,0.880764,A10
0.000367,9e-06,A17
0.002687,6.8e-05,A18
5e-06,3e-06,A17
1.0,0.996062,A12
1.0,0.996062,A09
0.982306,0.584113,A13
1.0,0.996062,A13
0.999891,0.995702,A15
0.999956,0.996062,A14
5e-06,3e-06,A17
9e-06,3e-06,A19
0.999924,0.996062,A15
0.991963,0.757437,A13
0.993831,0.802971,A14
0.010628,0.000272,A18
1.0,0.996062,A12
0.994074,0.809291,A13
7.6e-05,3e-06,A17
0.996422,0.875717,A13
0.984078,0.609925,A16
7e-06,3e-06,none
1.0,0.996062,A09
0.999867,0.994754,A07
1.0,0.996062,A13
2.7e-05,3e-06,A17
0.999786,0.991595,A12
1.0,0.996062,A09
0.984532,0.616897,A10
0.0,3e-06,A17
3e-06,3e-06,none
0.001155,2.9e-05,A17
0.99943,0.977935,A16
0.999893,0.995772,A11
0.997437,0.907782,A18
1.0,0.996062,A09
1.0,0.996062,A13
1.0,0.996062,A12
1.0,0.996062,A09
0.999801,0.992175,A14
0.999964,0.996062,A07
1e-06,3e-06,none
0.999922,0.996062,A07
0.999999,0.996062,A13
0.829382,0.109511,A18
2.3e-05,3e-06,A19
0.999736,0.989675,A11
0.00022,6e-06,none
0.999992,0.996062,A10
0.99962,0.985213,A15
0.986121,0.642531,A16
0.006919,0.000176,A19
0.430894,0.018795,A19
0.999989,0.996062,A08
0.999999,0.996062,A13
0.99555,0.849854,A15
0.999984,0.996062,A15
1.0,0.996062,A16
0.953891,0.343564,A18
1e-05,3e-06,A17
1.0,0.996062,A13
0.999878,0.995183,A15
0.999936,0.996062,A10
0.999993,0.996062,A08
1.0,0.996062,A12
0.991378,0.744173,A07
0.999949,0.996062,A10
4.6e-05,3e-06,A19
0.998769,0.953527,A08
1.0,0.996062,A12
0.000208,5e-06,A17
1.6e-05,3e-06,none
0.987858,0.673019,A16
1.0,0.996062,A09
0.999923,0.996062,A14
0.999995,0.996062,A10
6.2e-05,3e-06,none
0.99993,0.996062,A13
1.0,0.996062,A09
0.999519,0.981319,A10
0.999667,0.987001,A15
0.020861,0.000539,A17
0.999167,0.968087,A10
1.0,0.996062,A12
0.999644,0.986125,A13
0.026663,0.000693,A08
0.001094,2.8e-05,A17
0.999761,0.990627,A11
0.997125,0.897705,A13
0.999477,0.97973,A10
0.391639,0.016025,A18
0.00081,2.1e-05,none
0.028753,0.000748,A18
0.998819,0.955347,A11
0.658183,0.046451,A08
0.999996,0.996062,A15
0.999965,0.996062,A13
1.7e-05,3e-06,A17
0.986487,0.648737,A13
0.999527,0.981633,A10
0.20962,0.006665,A19
0.999713,0.988771,A16
0.996613,0.881569,A13
0.995418,0.846062,A13
0.686503,0.052492,A16
4.8e-05,3e-06,A17
0.999875,0.99509,A08
1.0,0.996062,A09
0.997901,0.92323,A08
1.0,0.996062,A12
0.999997,0.996062,A10
0.994413,0.818278,A16
0.99983,0.993343,A15
0.032611,0.000852,A18
1.0,0.996062,A09
0.278302,0.009661,A18
0.998742,0.952583,A15
0.999977,0.996062,A14
6e-06,3e-06,none
0.00278,7.1e-05,A18
0.999384,0.976231,A13
0.999997,0.996062,A13
0.999999,0.996062,A07
0.987943,0.674577,A08
0.0,3e-06,A17
3e-06,3e-06,A17
1.0,0.996062,A16
0.999997,0.996062,A08
0.997692,0.916232,A08
0.000115,3e-06,none
0.002124,5.4e-05,A18
0.017641,0.000454,A18
0.000242,6e-06,A19
0.999943,0.996062,A15
0.995865,0.859,A13
0.999999,0.996062,A13
2e-06,3e-06,none
1.4e-05,3e-06,none
1.0,0.996062,A09
0.999754,0.990349,A08
0.999993,0.996062,A15
0.99988,0.995267,A15
0.998674,0.950139,A10
0.972887,0.475828,A16
0.995402,0.845599,A13
0.999917,0.996062,A14
0.9996,0.984438,A07
6e-06,3e-06,A17
0.999909,0.996062,A15
0.999497,0.980498,A11
